phase,algo,servers,load_frac,load_pct,target_qps,workers,bin_seconds,bin_index,timestamp,elapsed_s,p50_us,p90_us,p99_us,p99_9_us,avg_us,total_responses,ok_responses,error_responses,response_qps,error_qps,status_dist
6,prequal,20,0.93,93,465,30,5,23,2026-07-05T17:39:33,1337.5,15100,52400,89800,98700,28890.5194805,2310,2310,0,462,0,"{""200"": 2310}"
6,prequal,20,0.93,93,465,30,5,24,2026-07-05T17:39:38,1342.5,15400,51600,90200,99500,29062.3076923,2340,2340,0,468,0,"{""200"": 2340}"
6,prequal,20,0.93,93,465,30,5,25,2026-07-05T17:39:43,1347.5,14800,52500,92300,115100,29098.961039,2310,2310,0,462,0,"{""200"": 2310}"
6,prequal,20,0.93,93,465,30,5,26,2026-07-05T17:39:48,1352.5,15400,52700,89500,100500,29493.4587431,2339,2339,0,467.8,0,"{""200"": 2339}"
6,prequal,20,0.93,93,465,30,5,27,2026-07-05T17:39:53,1357.5,14900,51700,89700,97400,28401.8181818,2310,2310,0,462,0,"{""200"": 2310}"
6,prequal,20,0.93,93,465,30,5,28,2026-07-05T17:39:58,1362.5,15700,53000,91000,99500,29879.8290598,2340,2340,0,468,0,"{""200"": 2340}"
6,prequal,20,0.93,93,465,30,5,29,2026-07-05T17:40:03,1367.5,15500,52900,91500,99900,29535.1948052,2310,2310,0,462,0,"{""200"": 2310}"
6,prequal,20,0.93,93,465,30,5,30,2026-07-05T17:40:08,1372.5,14900,52500,90200,99200,28979.3589744,2340,2340,0,468,0,"{""200"": 2340}"
6,prequal,20,0.93,93,465,30,5,31,2026-07-05T17:40:13,1377.5,15300,52200,88300,96200,28960.1731602,2310,2310,0,462,0,"{""200"": 2310}"
6,prequal,20,0.93,93,465,30,5,32,2026-07-05T17:40:18,1382.5,15500,53300,91400,107400,29816.7165455,2339,2339,0,467.8,0,"{""200"": 2339}"
6,prequal,20,0.93,93,465,30,5,33,2026-07-05T17:40:23,1387.5,15200,52500,92300,116900,29040.2164502,2310,2310,0,462,0,"{""200"": 2310}"
6,prequal,20,0.93,93,465,30,5,34,2026-07-05T17:40:28,1392.5,15400,52600,89700,95100,29665.5128205,2340,2340,0,468,0,"{""200"": 2340}"
6,prequal,20,0.93,93,465,30,5,35,2026-07-05T17:40:33,1397.5,15100,51800,89500,96500,28836.4069264,2310,2310,0,462,0,"{""200"": 2310}"
6,prequal,20,0.93,93,465,30,5,36,2026-07-05T17:40:38,1402.5,15600,52300,92700,100500,29384.2240274,2339,2339,0,467.8,0,"{""200"": 2339}"
6,prequal,20,0.93,93,465,30,5,37,2026-07-05T17:40:43,1407.5,15100,52900,92000,138600,31658.6475943,2307,2306,1,461.4,0.2,"{""200"": 2306, ""503"": 1}"
6,prequal,20,0.93,93,465,30,5,38,2026-07-05T17:40:48,1412.5,15100,51800,90500,125400,29025.4491018,2338,2338,0,467.6,0,"{""200"": 2338}"
6,prequal,20,0.93,93,465,30,5,39,2026-07-05T17:40:53,1417.5,15000,51700,90000,114700,28551.3431542,2308,2308,0,461.6,0,"{""200"": 2308}"
6,prequal,20,0.93,93,465,30,5,40,2026-07-05T17:40:58,1422.5,15500,52300,89200,96100,29249.5726496,2340,2340,0,468,0,"{""200"": 2340}"
6,prequal,20,0.93,93,465,30,5,41,2026-07-05T17:41:03,1427.5,15100,52400,89500,97400,29237.0995671,2310,2310,0,462,0,"{""200"": 2310}"
6,prequal,20,0.93,93,465,30,5,42,2026-07-05T17:41:08,1432.5,15700,52800,90400,98100,29801.7956392,2339,2339,0,467.8,0,"{""200"": 2339}"
6,prequal,20,0.93,93,465,30,5,43,2026-07-05T17:41:13,1437.5,15100,52900,91600,101300,29729.5543055,2311,2311,0,462.2,0,"{""200"": 2311}"
6,prequal,20,0.93,93,465,30,5,44,2026-07-05T17:41:18,1442.5,15600,53100,90400,127500,29903.4231921,2337,2337,0,467.4,0,"{""200"": 2337}"
6,prequal,20,0.93,93,465,30,5,45,2026-07-05T17:41:23,1447.5,15100,52300,89800,105900,29080.3030303,2310,2310,0,462,0,"{""200"": 2310}"
6,prequal,20,0.93,93,465,30,5,46,2026-07-05T17:41:28,1452.5,15700,52400,87600,102000,29672.8943993,2339,2339,0,467.8,0,"{""200"": 2339}"
6,prequal,20,0.93,93,465,30,5,47,2026-07-05T17:41:33,1457.5,15000,51700,89000,119900,28697.1849285,2309,2309,0,461.8,0,"{""200"": 2309}"
7,wrr,20,1.03,103,515,30,5,0,2026-07-05T17:41:42,1466.5,38900,62000,91000,117000,32109.6622152,2546,2546,0,509.2,0,"{""200"": 2546}"
7,wrr,20,1.03,103,515,30,5,1,2026-07-05T17:41:47,1471.5,14600,61200,98400,127500,31711.0288387,2566,2566,0,513.2,0,"{""200"": 2566}"
7,wrr,20,1.03,103,515,30,5,2,2026-07-05T17:41:52,1476.5,16400,56500,90300,119600,31145.2177294,2572,2572,0,514.4,0,"{""200"": 2572}"
7,wrr,20,1.03,103,515,30,5,3,2026-07-05T17:41:57,1481.5,15400,60700,97600,122400,31659.5719844,2570,2570,0,514,0,"{""200"": 2570}"
7,wrr,20,1.03,103,515,30,5,4,2026-07-05T17:42:02,1486.5,38200,56300,90500,117800,31272.9320388,2575,2575,0,515,0,"{""200"": 2575}"
7,wrr,20,1.03,103,515,30,5,5,2026-07-05T17:42:07,1491.5,14600,59800,90600,99000,31120.4001569,2549,2549,0,509.8,0,"{""200"": 2549}"
7,wrr,20,1.03,103,515,30,5,6,2026-07-05T17:42:12,1496.5,15000,60800,94000,124400,31615.4683249,2573,2573,0,514.6,0,"{""200"": 2573}"
7,wrr,20,1.03,103,515,30,5,7,2026-07-05T17:42:17,1501.5,38800,59400,91900,111900,31806.1430793,2572,2572,0,514.4,0,"{""200"": 2572}"
7,wrr,20,1.03,103,515,30,5,8,2026-07-05T17:42:22,1506.5,39800,62000,91100,110000,32269.4757282,2575,2575,0,515,0,"{""200"": 2575}"
7,wrr,20,1.03,103,515,30,5,9,2026-07-05T17:42:27,1511.5,14100,57100,88200,125400,32672.8510307,2571,2570,1,514.2,0.2,"{""200"": 2570, ""503"": 1}"
7,wrr,20,1.03,103,515,30,5,10,2026-07-05T17:42:32,1516.5,38700,56100,89200,106800,31281.9875776,2576,2576,0,515.2,0,"{""200"": 2576}"
7,wrr,20,1.03,103,515,30,5,11,2026-07-05T17:42:37,1521.5,39200,62200,91400,134200,36056.0784314,2550,2548,2,510,0.4,"{""200"": 2548, ""503"": 2}"
7,wrr,20,1.03,103,515,30,5,12,2026-07-05T17:42:42,1526.5,38700,60300,92000,117800,31758.0745342,2576,2576,0,515.2,0,"{""200"": 2576}"
7,wrr,20,1.03,103,515,30,5,13,2026-07-05T17:42:47,1531.5,14700,58400,90800,109500,31088.3540373,2576,2576,0,515.2,0,"{""200"": 2576}"
7,wrr,20,1.03,103,515,30,5,14,2026-07-05T17:42:52,1536.5,39100,60800,92900,105000,31962.7039627,2574,2574,0,514.8,0,"{""200"": 2574}"
7,wrr,20,1.03,103,515,30,5,15,2026-07-05T17:42:57,1541.5,38500,62700,94000,118300,32247.1022948,2571,2571,0,514.2,0,"{""200"": 2571}"
7,wrr,20,1.03,103,515,30,5,16,2026-07-05T17:43:02,1546.5,14500,59100,94500,127100,33215.9922179,2570,2569,1,514,0.2,"{""200"": 2569, ""503"": 1}"
7,wrr,20,1.03,103,515,30,5,17,2026-07-05T17:43:07,1551.5,14500,56000,90100,107500,30802.745098,2550,2550,0,510,0,"{""200"": 2550}"
7,wrr,20,1.03,103,515,30,5,18,2026-07-05T17:43:12,1556.5,38400,55800,89900,113500,31231.7811409,2577,2577,0,515.4,0,"{""200"": 2577}"
7,wrr,20,1.03,103,515,30,5,19,2026-07-05T17:43:17,1561.5,38900,61000,90100,114600,31929.1650485,2575,2575,0,515,0,"{""200"": 2575}"
7,wrr,20,1.03,103,515,30,5,20,2026-07-05T17:43:22,1566.5,13900,56300,91600,122500,32429.1149068,2576,2575,1,515.2,0.2,"{""200"": 2575, ""503"": 1}"
7,wrr,20,1.03,103,515,30,5,21,2026-07-05T17:43:27,1571.5,37300,57500,96000,118300,31494.1107644,2564,2564,0,512.8,0,"{""200"": 2564}"
7,wrr,20,1.03,103,515,30,5,22,2026-07-05T17:43:32,1576.5,13600,53500,89000,115500,30085.0387597,2580,2580,0,516,0,"{""200"": 2580}"
7,wrr,20,1.03,103,515,30,5,23,2026-07-05T17:43:37,1581.5,38200,56800,93500,119600,31435.3126229,2543,2543,0,508.6,0,"{""200"": 2543}"
7,wrr,20,1.03,103,515,30,5,24,2026-07-05T17:43:42,1586.5,14400,60300,92500,114800,31325.6887854,2577,2577,0,515.4,0,"{""200"": 2577}"
7,wrr,20,1.03,103,515,30,5,25,2026-07-05T17:43:47,1591.5,38000,57100,90200,117800,31270.7734162,2573,2573,0,514.6,0,"{""200"": 2573}"
7,wrr,20,1.03,103,515,30,5,26,2026-07-05T17:43:52,1596.5,38400,59400,92900,133100,35443.3242507,2569,2567,2,513.8,0.4,"{""200"": 2567, ""503"": 2}"
7,wrr,20,1.03,103,515,30,5,27,2026-07-05T17:43:57,1601.5,16000,59200,92200,110900,31434.6407767,2575,2575,0,515,0,"{""200"": 2575}"
7,wrr,20,1.03,103,515,30,5,28,2026-07-05T17:44:02,1606.5,38500,59200,89200,118200,31390.5909798,2572,2572,0,514.4,0,"{""200"": 2572}"
7,wrr,20,1.03,103,515,30,5,29,2026-07-05T17:44:07,1611.5,14100,56700,90800,116900,32506.5882353,2550,2549,1,510,0.2,"{""200"": 2549, ""503"": 1}"
7,wrr,20,1.03,103,515,30,5,30,2026-07-05T17:44:12,1616.5,39600,64300,93800,126000,32789.2259821,2571,2571,0,514.2,0,"{""200"": 2571}"
7,wrr,20,1.03,103,515,30,5,31,2026-07-05T17:44:17,1621.5,39700,61800,93000,117800,32400.6984866,2577,2577,0,515.4,0,"{""200"": 2577}"
7,wrr,20,1.03,103,515,30,5,32,2026-07-05T17:44:22,1626.5,38200,61000,94300,117700,31883.7155072,2573,2573,0,514.6,0,"{""200"": 2573}"
7,wrr,20,1.03,103,515,30,5,33,2026-07-05T17:44:27,1631.5,39400,60500,94100,134400,36095.0896337,2566,2564,2,513.2,0.4,"{""200"": 2564, ""503"": 2}"
7,wrr,20,1.03,103,515,30,5,34,2026-07-05T17:44:32,1636.5,38200,63100,92300,118800,31994.2890443,2574,2574,0,514.8,0,"{""200"": 2574}"
7,wrr,20,1.03,103,515,30,5,35,2026-07-05T17:44:37,1641.5,14000,59200,89900,110700,30947.9607843,2550,2550,0,510,0,"{""200"": 2550}"
7,wrr,20,1.03,103,515,30,5,36,2026-07-05T17:44:42,1646.5,13700,54600,91500,119700,32155.6116505,2575,2574,1,515,0.2,"{""200"": 2574, ""503"": 1}"
7,wrr,20,1.03,103,515,30,5,37,2026-07-05T17:44:47,1651.5,39600,62200,94200,121100,32552.8199144,2571,2571,0,514.2,0,"{""200"": 2571}"
7,wrr,20,1.03,103,515,30,5,38,2026-07-05T17:44:52,1656.5,39500,63100,94900,125600,32377.1295216,2571,2571,0,514.2,0,"{""200"": 2571}"
7,wrr,20,1.03,103,515,30,5,39,2026-07-05T17:44:57,1661.5,39900,63200,94600,121100,32741.0206467,2567,2567,0,513.4,0,"{""200"": 2567}"
7,wrr,20,1.03,103,515,30,5,40,2026-07-05T17:45:02,1666.5,38700,59000,92400,124800,35403.6519037,2574,2572,2,514.8,0.4,"{""200"": 2572, ""503"": 2}"
7,wrr,20,1.03,103,515,30,5,41,2026-07-05T17:45:07,1671.5,38100,57700,91600,129300,33301.9654088,2544,2543,1,508.8,0.2,"{""200"": 2543, ""503"": 1}"
7,wrr,20,1.03,103,515,30,5,42,2026-07-05T17:45:12,1676.5,14100,57100,89700,115200,30824.2624224,2576,2576,0,515.2,0,"{""200"": 2576}"
7,wrr,20,1.03,103,515,30,5,43,2026-07-05T17:45:17,1681.5,14200,55400,89300,101100,30658.2460225,2577,2577,0,515.4,0,"{""200"": 2577}"
7,wrr,20,1.03,103,515,30,5,44,2026-07-05T17:45:22,1686.5,38600,58400,91800,112900,31493.3669511,2578,2578,0,515.6,0,"{""200"": 2578}"
7,wrr,20,1.03,103,515,30,5,45,2026-07-05T17:45:27,1691.5,38800,58700,91000,123500,31564.4660194,2575,2575,0,515,0,"{""200"": 2575}"
7,wrr,20,1.03,103,515,30,5,46,2026-07-05T17:45:32,1696.5,38500,65500,96700,123300,32411.0245423,2567,2567,0,513.4,0,"{""200"": 2567}"
7,wrr,20,1.03,103,515,30,5,47,2026-07-05T17:45:37,1701.5,14000,55900,92700,123000,30664.2969364,2546,2546,0,509.2,0,"{""200"": 2546}"
8,prequal,20,1.03,103,515,30,5,0,2026-07-05T17:45:47,1711.5,14400,52400,88300,96800,28400.9415457,2549,2549,0,509.8,0,"{""200"": 2549}"
8,prequal,20,1.03,103,515,30,5,1,2026-07-05T17:45:52,1716.5,15100,52300,90500,97200,28567.0930233,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,2,2026-07-05T17:45:57,1721.5,15000,52500,89900,100100,28714.075223,2579,2579,0,515.8,0,"{""200"": 2579}"
8,prequal,20,1.03,103,515,30,5,3,2026-07-05T17:46:02,1726.5,14400,51700,89400,97000,27768.7863513,2579,2579,0,515.8,0,"{""200"": 2579}"
8,prequal,20,1.03,103,515,30,5,4,2026-07-05T17:46:07,1731.5,14700,53000,93500,125600,29441.1490683,2576,2576,0,515.2,0,"{""200"": 2576}"
8,prequal,20,1.03,103,515,30,5,5,2026-07-05T17:46:12,1736.5,14700,52200,91400,136400,30456.0879811,2546,2545,1,509.2,0.2,"{""200"": 2545, ""503"": 1}"
8,prequal,20,1.03,103,515,30,5,6,2026-07-05T17:46:17,1741.5,15400,52900,89000,104900,28897.3245444,2579,2579,0,515.8,0,"{""200"": 2579}"
8,prequal,20,1.03,103,515,30,5,7,2026-07-05T17:46:22,1746.5,14600,52400,93200,133600,30540.2486402,2574,2573,1,514.8,0.2,"{""200"": 2573, ""503"": 1}"
8,prequal,20,1.03,103,515,30,5,8,2026-07-05T17:46:27,1751.5,14900,53200,90800,113200,28993.8735944,2579,2579,0,515.8,0,"{""200"": 2579}"
8,prequal,20,1.03,103,515,30,5,9,2026-07-05T17:46:32,1756.5,14800,52000,88900,104500,28469.3173002,2578,2578,0,515.6,0,"{""200"": 2578}"
8,prequal,20,1.03,103,515,30,5,10,2026-07-05T17:46:37,1761.5,15100,52500,92000,131400,28758.4012418,2577,2577,0,515.4,0,"{""200"": 2577}"
8,prequal,20,1.03,103,515,30,5,11,2026-07-05T17:46:42,1766.5,14900,52200,91000,108000,28671.282856,2549,2549,0,509.8,0,"{""200"": 2549}"
8,prequal,20,1.03,103,515,30,5,12,2026-07-05T17:46:47,1771.5,14900,51800,88100,94600,27932.1705426,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,13,2026-07-05T17:46:52,1776.5,15100,52000,89100,99600,28355.1376503,2579,2579,0,515.8,0,"{""200"": 2579}"
8,prequal,20,1.03,103,515,30,5,14,2026-07-05T17:46:57,1781.5,14900,51900,89400,97700,28413.7703646,2578,2578,0,515.6,0,"{""200"": 2578}"
8,prequal,20,1.03,103,515,30,5,15,2026-07-05T17:47:02,1786.5,15000,52100,89600,97200,29134.4720497,2576,2576,0,515.2,0,"{""200"": 2576}"
8,prequal,20,1.03,103,515,30,5,16,2026-07-05T17:47:07,1791.5,15000,52000,90700,99600,29003.9922481,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,17,2026-07-05T17:47:12,1796.5,14900,52100,89500,97600,28575.3526646,2552,2552,0,510.4,0,"{""200"": 2552}"
8,prequal,20,1.03,103,515,30,5,18,2026-07-05T17:47:17,1801.5,15000,52600,91200,99500,28541.0624273,2579,2579,0,515.8,0,"{""200"": 2579}"
8,prequal,20,1.03,103,515,30,5,19,2026-07-05T17:47:22,1806.5,14900,52100,89300,97700,28949.6704149,2579,2579,0,515.8,0,"{""200"": 2579}"
8,prequal,20,1.03,103,515,30,5,20,2026-07-05T17:47:27,1811.5,14900,52200,86900,95300,28411.124031,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,21,2026-07-05T17:47:32,1816.5,15000,52600,89900,119900,29056.6990291,2575,2575,0,515,0,"{""200"": 2575}"
8,prequal,20,1.03,103,515,30,5,22,2026-07-05T17:47:37,1821.5,15200,52500,90600,108100,28595.620155,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,23,2026-07-05T17:47:42,1826.5,15200,51600,89500,99400,28672.9411765,2550,2550,0,510,0,"{""200"": 2550}"
8,prequal,20,1.03,103,515,30,5,24,2026-07-05T17:47:47,1831.5,14700,52400,90700,98600,28508.7209302,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,25,2026-07-05T17:47:52,1836.5,15400,52300,91100,111300,28719.4099379,2576,2576,0,515.2,0,"{""200"": 2576}"
8,prequal,20,1.03,103,515,30,5,26,2026-07-05T17:47:57,1841.5,15000,52200,89000,97800,28716.1952731,2581,2581,0,516.2,0,"{""200"": 2581}"
8,prequal,20,1.03,103,515,30,5,27,2026-07-05T17:48:02,1846.5,14300,51300,87900,107800,27893.6821705,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,28,2026-07-05T17:48:07,1851.5,14700,52100,89900,99400,28274.8642358,2578,2578,0,515.6,0,"{""200"": 2578}"
8,prequal,20,1.03,103,515,30,5,29,2026-07-05T17:48:12,1856.5,14700,52600,89600,134200,28401.6496465,2546,2546,0,509.2,0,"{""200"": 2546}"
8,prequal,20,1.03,103,515,30,5,30,2026-07-05T17:48:17,1861.5,15000,53200,91000,108700,29210.8999224,2578,2578,0,515.6,0,"{""200"": 2578}"
8,prequal,20,1.03,103,515,30,5,31,2026-07-05T17:48:22,1866.5,14300,51200,87000,95900,27775.5813953,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,32,2026-07-05T17:48:27,1871.5,14700,52000,88000,99500,28354.7674419,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,33,2026-07-05T17:48:32,1876.5,14800,52300,91100,97400,28666.1108957,2579,2579,0,515.8,0,"{""200"": 2579}"
8,prequal,20,1.03,103,515,30,5,34,2026-07-05T17:48:37,1881.5,14900,51800,88300,97900,28211.6369279,2578,2578,0,515.6,0,"{""200"": 2578}"
8,prequal,20,1.03,103,515,30,5,35,2026-07-05T17:48:42,1886.5,15000,52000,91000,128600,28731.3971743,2548,2548,0,509.6,0,"{""200"": 2548}"
8,prequal,20,1.03,103,515,30,5,36,2026-07-05T17:48:47,1891.5,14800,52700,92100,125500,29277.3027594,2573,2573,0,514.6,0,"{""200"": 2573}"
8,prequal,20,1.03,103,515,30,5,37,2026-07-05T17:48:52,1896.5,14700,52400,91200,117600,28641.0326087,2576,2576,0,515.2,0,"{""200"": 2576}"
8,prequal,20,1.03,103,515,30,5,38,2026-07-05T17:48:57,1901.5,14400,52000,89100,101500,28083.7146181,2579,2579,0,515.8,0,"{""200"": 2579}"
8,prequal,20,1.03,103,515,30,5,39,2026-07-05T17:49:02,1906.5,14500,51700,89100,96500,28088.6046512,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,40,2026-07-05T17:49:07,1911.5,14800,52100,89900,102300,28594.4530644,2578,2578,0,515.6,0,"{""200"": 2578}"
8,prequal,20,1.03,103,515,30,5,41,2026-07-05T17:49:12,1916.5,15100,52600,90400,98300,28869.0951821,2553,2553,0,510.6,0,"{""200"": 2553}"
8,prequal,20,1.03,103,515,30,5,42,2026-07-05T17:49:17,1921.5,15000,52400,90800,110500,28451.0473235,2578,2578,0,515.6,0,"{""200"": 2578}"
8,prequal,20,1.03,103,515,30,5,43,2026-07-05T17:49:22,1926.5,14600,52000,89600,97000,28994.1085271,2580,2580,0,516,0,"{""200"": 2580}"
8,prequal,20,1.03,103,515,30,5,44,2026-07-05T17:49:27,1931.5,14900,52400,90400,105000,28819.1233514,2578,2578,0,515.6,0,"{""200"": 2578}"
8,prequal,20,1.03,103,515,30,5,45,2026-07-05T17:49:32,1936.5,15300,52000,89300,110900,28623.545384,2578,2578,0,515.6,0,"{""200"": 2578}"
8,prequal,20,1.03,103,515,30,5,46,2026-07-05T17:49:37,1941.5,14800,51900,89300,100200,28311.5638339,2577,2577,0,515.4,0,"{""200"": 2577}"
8,prequal,20,1.03,103,515,30,5,47,2026-07-05T17:49:42,1946.5,15000,52300,89000,96200,28485.1880878,2552,2552,0,510.4,0,"{""200"": 2552}"
9,wrr,20,1.14,114,570,30,5,0,2026-07-05T17:49:52,1956.5,15000,63300,97400,134100,33577.7737882,2785,2784,1,557,0.2,"{""200"": 2784, ""503"": 1}"
9,wrr,20,1.14,114,570,30,5,1,2026-07-05T17:49:57,1961.5,14200,59000,90300,120300,30984.3738977,2835,2835,0,567,0,"{""200"": 2835}"
9,wrr,20,1.14,114,570,30,5,2,2026-07-05T17:50:02,1966.5,13400,58600,93800,129000,33965.8873539,2823,2821,2,564.6,0.4,"{""200"": 2821, ""503"": 2}"
9,wrr,20,1.14,114,570,30,5,3,2026-07-05T17:50:07,1971.5,38500,66700,103300,131000,36140.3907638,2815,2813,2,563,0.4,"{""200"": 2813, ""503"": 2}"
9,wrr,20,1.14,114,570,30,5,4,2026-07-05T17:50:12,1976.5,38500,63700,96200,122600,32051.7926873,2817,2817,0,563.4,0,"{""200"": 2817}"
9,wrr,20,1.14,114,570,30,5,5,2026-07-05T17:50:17,1981.5,14100,60200,99100,132100,34770.9174637,2823,2821,2,564.6,0.4,"{""200"": 2821, ""503"": 2}"
9,wrr,20,1.14,114,570,30,5,6,2026-07-05T17:50:22,1986.5,13900,58200,91300,112400,30621.299894,2831,2831,0,566.2,0,"{""200"": 2831}"
9,wrr,20,1.14,114,570,30,5,7,2026-07-05T17:50:27,1991.5,14900,60700,92800,122600,31507.4231177,2829,2829,0,565.8,0,"{""200"": 2829}"
9,wrr,20,1.14,114,570,30,5,8,2026-07-05T17:50:32,1996.5,37400,63400,106300,135400,33913.6996076,2803,2802,1,560.6,0.2,"{""200"": 2802, ""503"": 1}"
9,wrr,20,1.14,114,570,30,5,9,2026-07-05T17:50:37,2001.5,39000,63400,91800,124300,32085.0035286,2834,2834,0,566.8,0,"{""200"": 2834}"
9,wrr,20,1.14,114,570,30,5,10,2026-07-05T17:50:42,2006.5,14300,62500,92600,120900,31364.8371105,2824,2824,0,564.8,0,"{""200"": 2824}"
9,wrr,20,1.14,114,570,30,5,11,2026-07-05T17:50:47,2011.5,14500,65600,97300,128100,32119.843249,2807,2807,0,561.4,0,"{""200"": 2807}"
9,wrr,20,1.14,114,570,30,5,12,2026-07-05T17:50:52,2016.5,14100,63700,95700,5000000,36820.8981612,2828,2825,3,565.6,0.6,"{""200"": 2825, ""503"": 3}"
9,wrr,20,1.14,114,570,30,5,13,2026-07-05T17:50:57,2021.5,38900,63200,112000,5000000,44726.6120413,2807,2800,7,561.4,1.4,"{""200"": 2800, ""503"": 7}"
9,wrr,20,1.14,114,570,30,5,14,2026-07-05T17:51:02,2026.5,15100,60400,91300,118200,31402.8188865,2838,2838,0,567.6,0,"{""200"": 2838}"
9,wrr,20,1.14,114,570,30,5,15,2026-07-05T17:51:07,2031.5,39400,61900,92000,114600,32006.6171267,2826,2826,0,565.2,0,"{""200"": 2826}"
9,wrr,20,1.14,114,570,30,5,16,2026-07-05T17:51:12,2036.5,15500,63100,92300,118100,33723.5418876,2829,2828,1,565.8,0.2,"{""200"": 2828, ""503"": 1}"
9,wrr,20,1.14,114,570,30,5,17,2026-07-05T17:51:17,2041.5,38200,63800,93100,123800,33808.5309735,2825,2824,1,565,0.2,"{""200"": 2824, ""503"": 1}"
9,wrr,20,1.14,114,570,30,5,18,2026-07-05T17:51:22,2046.5,14600,62300,91600,120500,33217.8382197,2831,2830,1,566.2,0.2,"{""200"": 2830, ""503"": 1}"
9,wrr,20,1.14,114,570,30,5,19,2026-07-05T17:51:27,2051.5,14100,60200,92600,119500,31207.8687368,2834,2834,0,566.8,0,"{""200"": 2834}"
9,wrr,20,1.14,114,570,30,5,20,2026-07-05T17:51:32,2056.5,14100,65600,106200,5000000,37234.5551601,2810,2807,3,562,0.6,"{""200"": 2807, ""503"": 3}"
9,wrr,20,1.14,114,570,30,5,21,2026-07-05T17:51:37,2061.5,39300,62500,91800,111900,32073.6749117,2830,2830,0,566,0,"{""200"": 2830}"
9,wrr,20,1.14,114,570,30,5,22,2026-07-05T17:51:42,2066.5,13900,56800,90100,124100,30730.81539,2833,2833,0,566.6,0,"{""200"": 2833}"
9,wrr,20,1.14,114,570,30,5,23,2026-07-05T17:51:47,2071.5,39600,63700,89300,117400,32141.4255469,2834,2834,0,566.8,0,"{""200"": 2834}"
9,wrr,20,1.14,114,570,30,5,24,2026-07-05T17:51:52,2076.5,14900,64100,91200,118200,31933.1212443,2829,2829,0,565.8,0,"{""200"": 2829}"
9,wrr,20,1.14,114,570,30,5,25,2026-07-05T17:51:57,2081.5,38100,66300,106000,121500,34256.6226348,2801,2800,1,560.2,0.2,"{""200"": 2800, ""503"": 1}"
9,wrr,20,1.14,114,570,30,5,26,2026-07-05T17:52:02,2086.5,13600,59700,93700,126400,30728.5613291,2829,2829,0,565.8,0,"{""200"": 2829}"
9,wrr,20,1.14,114,570,30,5,27,2026-07-05T17:52:07,2091.5,16700,66100,92700,112200,32281.7699115,2825,2825,0,565,0,"{""200"": 2825}"
9,wrr,20,1.14,114,570,30,5,28,2026-07-05T17:52:12,2096.5,37800,63000,90500,129200,31828.6974938,2833,2833,0,566.6,0,"{""200"": 2833}"
9,wrr,20,1.14,114,570,30,5,29,2026-07-05T17:52:17,2101.5,15000,62300,93500,117200,31728.7937743,2827,2827,0,565.4,0,"{""200"": 2827}"
9,wrr,20,1.14,114,570,30,5,30,2026-07-05T17:52:22,2106.5,38300,63400,94400,129500,31948.4236628,2823,2823,0,564.6,0,"{""200"": 2823}"
9,wrr,20,1.14,114,570,30,5,31,2026-07-05T17:52:27,2111.5,38800,65900,101100,134100,36104.4143823,2809,2807,2,561.8,0.4,"{""200"": 2807, ""503"": 2}"
9,wrr,20,1.14,114,570,30,5,32,2026-07-05T17:52:32,2116.5,14000,62700,99700,124900,33219.155729,2819,2818,1,563.8,0.2,"{""200"": 2818, ""503"": 1}"
9,wrr,20,1.14,114,570,30,5,33,2026-07-05T17:52:37,2121.5,39100,60200,90100,116100,31560.6563162,2834,2834,0,566.8,0,"{""200"": 2834}"
9,wrr,20,1.14,114,570,30,5,34,2026-07-05T17:52:42,2126.5,14900,60500,92600,117300,31449.7878359,2828,2828,0,565.6,0,"{""200"": 2828}"
9,wrr,20,1.14,114,570,30,5,35,2026-07-05T17:52:47,2131.5,14600,61200,88500,111900,31292.7087002,2839,2839,0,567.8,0,"{""200"": 2839}"
9,wrr,20,1.14,114,570,30,5,36,2026-07-05T17:52:52,2136.5,38900,59700,93200,122400,33485.3211009,2834,2833,1,566.8,0.2,"{""200"": 2833, ""503"": 1}"
9,wrr,20,1.14,114,570,30,5,37,2026-07-05T17:52:57,2141.5,38700,67600,108500,134000,36530.2716226,2798,2796,2,559.6,0.4,"{""200"": 2796, ""503"": 2}"
9,wrr,20,1.14,114,570,30,5,38,2026-07-05T17:53:02,2146.5,15100,60500,91300,121700,31377.099506,2834,2834,0,566.8,0,"{""200"": 2834}"
9,wrr,20,1.14,114,570,30,5,39,2026-07-05T17:53:07,2151.5,14600,65100,93400,123500,32031.7988669,2824,2824,0,564.8,0,"{""200"": 2824}"
