algo,servers,load_frac,load_pct,target_qps,workers,bin_seconds,bin_index,timestamp,elapsed_s,p50_us,p90_us,p99_us,p99_9_us,avg_us,total_responses,ok_responses,error_responses,response_qps,error_qps,status_dist
prequal,20,1.27,127,635,30,5,13,2026-07-05T18:03:15,2759.171,13600.0,51900.0,87400.0,97100.0,27767.24518775639,3169,3169,0,633.8,0.0,"{""200"": 3169}"
prequal,20,1.27,127,635,30,5,14,2026-07-05T18:03:20,2764.171,13900.0,51800.0,86200.0,98300.0,27498.55118110236,3175,3175,0,635.0,0.0,"{""200"": 3175}"
prequal,20,1.27,127,635,30,5,15,2026-07-05T18:03:25,2769.171,13500.0,51800.0,86700.0,97800.0,27936.33207070707,3168,3168,0,633.6,0.0,"{""200"": 3168}"
prequal,20,1.27,127,635,30,5,16,2026-07-05T18:03:30,2774.171,14100.0,51900.0,85700.0,93800.0,27700.91482649842,3170,3170,0,634.0,0.0,"{""200"": 3170}"
prequal,20,1.27,127,635,30,5,17,2026-07-05T18:03:35,2779.171,14000.0,52000.0,86200.0,92200.0,26970.87039390089,3148,3148,0,629.6,0.0,"{""200"": 3148}"
prequal,20,1.27,127,635,30,5,18,2026-07-05T18:03:40,2784.171,13900.0,52100.0,85700.0,97300.0,27628.41806125671,3167,3167,0,633.4,0.0,"{""200"": 3167}"
prequal,20,1.27,127,635,30,5,19,2026-07-05T18:03:45,2789.171,13600.0,51600.0,87400.0,96100.0,27697.414064963734,3171,3171,0,634.2,0.0,"{""200"": 3171}"
prequal,20,1.27,127,635,30,5,20,2026-07-05T18:03:50,2794.171,14000.0,52200.0,89100.0,103000.0,28355.81910183428,3162,3162,0,632.4,0.0,"{""200"": 3162}"
prequal,20,1.27,127,635,30,5,21,2026-07-05T18:03:55,2799.171,14200.0,52700.0,87100.0,94900.0,28187.109990545225,3173,3173,0,634.6,0.0,"{""200"": 3173}"
prequal,20,1.27,127,635,30,5,22,2026-07-05T18:04:00,2804.171,13900.0,52400.0,88700.0,98300.0,28054.884603224786,3163,3163,0,632.6,0.0,"{""200"": 3163}"
prequal,20,1.27,127,635,30,5,23,2026-07-05T18:04:05,2809.171,13800.0,51300.0,88000.0,94300.0,28244.953836357847,3141,3141,0,628.2,0.0,"{""200"": 3141}"
prequal,20,1.27,127,635,30,5,24,2026-07-05T18:04:10,2814.171,13800.0,51800.0,88900.0,111700.0,27542.37341772152,3160,3160,0,632.0,0.0,"{""200"": 3160}"
prequal,20,1.27,127,635,30,5,25,2026-07-05T18:04:15,2819.171,14000.0,52600.0,87400.0,96900.0,27621.016093404858,3169,3169,0,633.8,0.0,"{""200"": 3169}"
prequal,20,1.27,127,635,30,5,26,2026-07-05T18:04:20,2824.171,13900.0,51900.0,87000.0,96100.0,27585.398230088496,3164,3164,0,632.8,0.0,"{""200"": 3164}"
prequal,20,1.27,127,635,30,5,27,2026-07-05T18:04:25,2829.171,13500.0,51600.0,87700.0,97500.0,27841.100221308883,3163,3163,0,632.6,0.0,"{""200"": 3163}"
prequal,20,1.27,127,635,30,5,28,2026-07-05T18:04:30,2834.171,13700.0,51400.0,87400.0,95500.0,28086.782334384858,3170,3170,0,634.0,0.0,"{""200"": 3170}"
prequal,20,1.27,127,635,30,5,29,2026-07-05T18:04:35,2839.171,14000.0,52200.0,85400.0,93700.0,27119.585987261147,3140,3140,0,628.0,0.0,"{""200"": 3140}"
prequal,20,1.27,127,635,30,5,30,2026-07-05T18:04:40,2844.171,13600.0,51800.0,88100.0,96200.0,27562.077676034103,3167,3167,0,633.4,0.0,"{""200"": 3167}"
prequal,20,1.27,127,635,30,5,31,2026-07-05T18:04:45,2849.171,13900.0,52000.0,86900.0,95800.0,27946.954875355,3169,3169,0,633.8,0.0,"{""200"": 3169}"
prequal,20,1.27,127,635,30,5,32,2026-07-05T18:04:50,2854.171,13500.0,52300.0,87900.0,99300.0,27731.111813013267,3166,3166,0,633.2,0.0,"{""200"": 3166}"
prequal,20,1.27,127,635,30,5,33,2026-07-05T18:04:55,2859.171,14300.0,51900.0,87900.0,97800.0,28066.034155597725,3162,3162,0,632.4,0.0,"{""200"": 3162}"
prequal,20,1.27,127,635,30,5,34,2026-07-05T18:05:00,2864.171,13700.0,52000.0,86000.0,93700.0,27185.141955835963,3170,3170,0,634.0,0.0,"{""200"": 3170}"
prequal,20,1.27,127,635,30,5,35,2026-07-05T18:05:05,2869.171,13900.0,51800.0,88000.0,101700.0,27720.54794520548,3139,3139,0,627.8,0.0,"{""200"": 3139}"
prequal,20,1.27,127,635,30,5,36,2026-07-05T18:05:10,2874.171,13700.0,52100.0,87400.0,94800.0,27546.22909435153,3169,3169,0,633.8,0.0,"{""200"": 3169}"
prequal,20,1.27,127,635,30,5,37,2026-07-05T18:05:15,2879.171,13700.0,52200.0,86000.0,98300.0,27424.6605620461,3167,3167,0,633.4,0.0,"{""200"": 3167}"
prequal,20,1.27,127,635,30,5,38,2026-07-05T18:05:20,2884.171,13700.0,52300.0,90100.0,99700.0,28038.590391908976,3164,3164,0,632.8,0.0,"{""200"": 3164}"
prequal,20,1.27,127,635,30,5,39,2026-07-05T18:05:25,2889.171,13600.0,52400.0,86600.0,101800.0,27925.449385052034,3171,3171,0,634.2,0.0,"{""200"": 3171}"
prequal,20,1.27,127,635,30,5,40,2026-07-05T18:05:30,2894.171,13800.0,51900.0,88500.0,107300.0,27685.281111813012,3166,3166,0,633.2,0.0,"{""200"": 3166}"
prequal,20,1.27,127,635,30,5,41,2026-07-05T18:05:35,2899.171,13800.0,52200.0,87500.0,99900.0,27909.99681630054,3141,3141,0,628.2,0.0,"{""200"": 3141}"
prequal,20,1.27,127,635,30,5,42,2026-07-05T18:05:40,2904.171,13700.0,52100.0,86000.0,93800.0,27467.349511503307,3173,3173,0,634.6,0.0,"{""200"": 3173}"
prequal,20,1.27,127,635,30,5,43,2026-07-05T18:05:45,2909.171,13800.0,52400.0,87200.0,95400.0,27593.531082360365,3169,3169,0,633.8,0.0,"{""200"": 3169}"
prequal,20,1.27,127,635,30,5,44,2026-07-05T18:05:50,2914.171,13500.0,51800.0,86100.0,92900.0,27267.94710327456,3176,3176,0,635.2,0.0,"{""200"": 3176}"
prequal,20,1.27,127,635,30,5,45,2026-07-05T18:05:55,2919.171,14000.0,52300.0,87000.0,109600.0,27749.304237824163,3162,3162,0,632.4,0.0,"{""200"": 3162}"
prequal,20,1.27,127,635,30,5,46,2026-07-05T18:06:00,2924.171,13800.0,52100.0,86800.0,94800.0,27520.384979488797,3169,3169,0,633.8,0.0,"{""200"": 3169}"
prequal,20,1.27,127,635,30,5,47,2026-07-05T18:06:05,2929.171,13600.0,51500.0,88700.0,99300.0,27717.755817660185,3137,3137,0,627.4,0.0,"{""200"": 3137}"
wrr,20,1.41,141,705,30,5,0,2026-07-05T18:06:16,2940.301,13400.0,58800.0,92200.0,108000.0,30837.809293904647,3314,3314,0,662.8,0.0,"{""200"": 3314}"
wrr,20,1.41,141,705,30,5,1,2026-07-05T18:06:21,2945.301,39800.0,69900.0,100400.0,128200.00000000001,33818.695380774036,3207,3204,3,641.4,0.6,"{""200"": 3204, ""503"": 3}"
wrr,20,1.41,141,705,30,5,2,2026-07-05T18:06:26,2950.301,39000.0,72500.0,106900.0,133200.0,33981.56494522691,3198,3195,3,639.6,0.6,"{""200"": 3195, ""503"": 3}"
wrr,20,1.41,141,705,30,5,3,2026-07-05T18:06:31,2955.301,14100.0,67200.0,103600.0,130500.0,32774.11073306527,3236,3233,3,647.2,0.6,"{""200"": 3233, ""503"": 3}"
wrr,20,1.41,141,705,30,5,4,2026-07-05T18:06:36,2960.301,39500.0,67800.0,100900.0,123300.0,33444.80319803198,3253,3252,1,650.6,0.2,"{""200"": 3252, ""503"": 1}"
wrr,20,1.41,141,705,30,5,5,2026-07-05T18:06:41,2965.301,13700.0,66100.0,95300.0,114300.0,32392.835178351783,3253,3252,1,650.6,0.2,"{""200"": 3252, ""503"": 1}"
wrr,20,1.41,141,705,30,5,6,2026-07-05T18:06:46,2970.301,14300.0,69200.0,99900.0,117400.0,33000.092336103415,3250,3249,1,650.0,0.2,"{""200"": 3249, ""503"": 1}"
wrr,20,1.41,141,705,30,5,7,2026-07-05T18:06:51,2975.301,40600.0,70800.0,101800.0,128800.0,34273.516552154906,3203,3202,1,640.6,0.2,"{""200"": 3202, ""503"": 1}"
wrr,20,1.41,141,705,30,5,8,2026-07-05T18:06:56,2980.301,13700.0,64299.99999999999,93600.0,121100.0,32012.855414398065,3307,3306,1,661.4,0.2,"{""200"": 3306, ""503"": 1}"
wrr,20,1.41,141,705,30,5,9,2026-07-05T18:07:01,2985.301,38500.0,69700.0,102800.0,122700.0,33395.04209541628,3214,3207,7,642.8,1.4,"{""200"": 3207, ""503"": 7}"
wrr,20,1.41,141,705,30,5,10,2026-07-05T18:07:06,2990.301,13200.0,64199.99999999999,100900.0,126200.0,31624.85549132948,3289,3287,2,657.8,0.4,"{""200"": 3287, ""503"": 2}"
wrr,20,1.41,141,705,30,5,11,2026-07-05T18:07:11,2995.301,13200.0,64299.99999999999,97400.0,128899.99999999999,32027.52999077207,3252,3251,1,650.4,0.2,"{""200"": 3251, ""503"": 1}"
wrr,20,1.41,141,705,30,5,12,2026-07-05T18:07:16,3000.301,13500.0,63299.99999999999,94900.0,108600.0,31940.56176381758,3311,3311,0,662.2,0.0,"{""200"": 3311}"
wrr,20,1.41,141,705,30,5,13,2026-07-05T18:07:21,3005.301,39400.0,70000.0,98700.0,112300.0,33623.494723774056,3223,3222,1,644.6,0.2,"{""200"": 3222, ""503"": 1}"
wrr,20,1.41,141,705,30,5,14,2026-07-05T18:07:26,3010.301,14900.0,68200.0,102600.0,117900.0,32911.08722358722,3257,3256,1,651.4,0.2,"{""200"": 3256, ""503"": 1}"
wrr,20,1.41,141,705,30,5,15,2026-07-05T18:07:31,3015.301,13200.0,64600.00000000001,100700.0,122900.0,31863.533374157993,3269,3266,3,653.8,0.6,"{""200"": 3266, ""503"": 3}"
wrr,20,1.41,141,705,30,5,16,2026-07-05T18:07:36,3020.301,38100.0,65100.00000000001,102800.0,125599.99999999999,32715.903540903542,3276,3276,0,655.2,0.0,"{""200"": 3276}"
wrr,20,1.41,141,705,30,5,17,2026-07-05T18:07:41,3025.301,38300.0,67800.0,110100.0,132500.0,33562.24585548952,3200,3197,3,640.0,0.6,"{""200"": 3197, ""503"": 3}"
wrr,20,1.41,141,705,30,5,18,2026-07-05T18:07:46,3030.301,14600.0,69000.0,99100.0,122000.0,33105.391250770175,3250,3246,4,650.0,0.8,"{""200"": 3246, ""503"": 4}"
wrr,20,1.41,141,705,30,5,19,2026-07-05T18:07:51,3035.301,13300.0,65500.0,102700.0,128200.00000000001,32283.876923076925,3252,3250,2,650.4,0.4,"{""200"": 3250, ""503"": 2}"
wrr,20,1.41,141,705,30,5,20,2026-07-05T18:07:56,3040.301,13500.0,62500.0,98400.0,122800.0,31749.440580586634,3310,3307,3,662.0,0.6,"{""200"": 3307, ""503"": 3}"
wrr,20,1.41,141,705,30,5,21,2026-07-05T18:08:01,3045.301,15100.0,64600.00000000001,101100.0,129399.99999999999,32586.701474201473,3262,3256,6,652.4,1.2,"{""200"": 3256, ""503"": 6}"
wrr,20,1.41,141,705,30,5,22,2026-07-05T18:08:06,3050.301,38600.0,67000.0,102300.0,125099.99999999999,33145.75384615385,3252,3250,2,650.4,0.4,"{""200"": 3250, ""503"": 2}"
wrr,20,1.41,141,705,30,5,23,2026-07-05T18:08:11,3055.301,14100.0,68900.0,99400.0,129600.0,32903.21483771252,3236,3235,1,647.2,0.2,"{""200"": 3235, ""503"": 1}"
wrr,20,1.41,141,705,30,5,24,2026-07-05T18:08:16,3060.301,13700.0,65199.99999999999,99200.0,118600.0,32420.574747783554,3272,3271,1,654.4,0.2,"{""200"": 3271, ""503"": 1}"
wrr,20,1.41,141,705,30,5,25,2026-07-05T18:08:21,3065.301,13700.0,67400.0,108200.0,126099.99999999999,32935.52713661884,3210,3206,4,642.0,0.8,"{""200"": 3206, ""503"": 4}"
wrr,20,1.41,141,705,30,5,26,2026-07-05T18:08:26,3070.301,13200.0,65500.0,109100.0,126599.99999999999,32165.992647058825,3267,3264,3,653.4,0.6,"{""200"": 3264, ""503"": 3}"
wrr,20,1.41,141,705,30,5,27,2026-07-05T18:08:31,3075.301,13800.0,68600.0,99800.0,124700.0,32825.8234928527,3219,3218,1,643.8,0.2,"{""200"": 3218, ""503"": 1}"
wrr,20,1.41,141,705,30,5,28,2026-07-05T18:08:36,3080.301,13600.0,67100.0,100500.0,127000.0,32476.79118187385,3267,3266,1,653.4,0.2,"{""200"": 3266, ""503"": 1}"
wrr,20,1.41,141,705,30,5,29,2026-07-05T18:08:41,3085.301,40400.0,70800.0,105600.0,129500.0,34296.508335954706,3184,3179,5,636.8,1.0,"{""200"": 3179, ""503"": 5}"
wrr,20,1.41,141,705,30,5,30,2026-07-05T18:08:46,3090.301,14100.0,66100.0,99600.0,122200.0,32455.975609756097,3280,3280,0,656.0,0.0,"{""200"": 3280}"
wrr,20,1.41,141,705,30,5,31,2026-07-05T18:08:51,3095.301,13000.0,64900.0,98200.0,111800.0,31600.1219884111,3280,3279,1,656.0,0.2,"{""200"": 3279, ""503"": 1}"
wrr,20,1.41,141,705,30,5,32,2026-07-05T18:08:56,3100.301,14100.0,66600.0,99600.0,130000.0,32482.714154129568,3263,3257,6,652.6,1.2,"{""200"": 3257, ""503"": 6}"
wrr,20,1.41,141,705,30,5,33,2026-07-05T18:09:01,3105.301,39200.0,67700.0,111500.0,129600.0,33574.7273293861,3217,3209,8,643.4,1.6,"{""200"": 3209, ""503"": 8}"
wrr,20,1.41,141,705,30,5,34,2026-07-05T18:09:06,3110.301,38800.0,67100.0,98800.0,123600.0,32904.54268292683,3282,3280,2,656.4,0.4,"{""200"": 3280, ""503"": 2}"
wrr,20,1.41,141,705,30,5,35,2026-07-05T18:09:11,3115.301,38700.0,69000.0,103300.0,132100.0,33405.937208579424,3217,3217,0,643.4,0.0,"{""200"": 3217}"
wrr,20,1.41,141,705,30,5,36,2026-07-05T18:09:16,3120.301,13600.0,69900.0,104600.0,130800.0,33073.584318606096,3221,3214,7,644.2,1.4,"{""200"": 3214, ""503"": 7}"
wrr,20,1.41,141,705,30,5,37,2026-07-05T18:09:21,3125.301,38000.0,63600.00000000001,95200.0,124300.0,32311.757501530923,3266,3266,0,653.2,0.0,"{""200"": 3266}"
wrr,20,1.41,141,705,30,5,38,2026-07-05T18:09:26,3130.301,38200.0,63700.00000000001,98200.0,124000.0,32392.85497111584,3289,3289,0,657.8,0.0,"{""200"": 3289}"
wrr,20,1.41,141,705,30,5,39,2026-07-05T18:09:31,3135.301,39700.0,69200.0,103700.0,123200.0,33652.69516728625,3230,3228,2,646.0,0.4,"{""200"": 3228, ""503"": 2}"
wrr,20,1.41,141,705,30,5,40,2026-07-05T18:09:36,3140.301,14000.0,69000.0,113300.0,132600.0,33387.10876975519,3229,3227,2,645.8,0.4,"{""200"": 3227, ""503"": 2}"
wrr,20,1.41,141,705,30,5,41,2026-07-05T18:09:41,3145.301,13500.0,65500.0,98500.0,123500.0,32084.966319657073,3267,3266,1,653.4,0.2,"{""200"": 3266, ""503"": 1}"
wrr,20,1.41,141,705,30,5,42,2026-07-05T18:09:46,3150.301,37400.0,65400.0,102400.0,126000.0,32682.311465358674,3264,3262,2,652.8,0.4,"{""200"": 3262, ""503"": 2}"
wrr,20,1.41,141,705,30,5,43,2026-07-05T18:09:51,3155.301,14800.0,65900.0,95300.0,122900.0,32522.646699266505,3272,3272,0,654.4,0.0,"{""200"": 3272}"
wrr,20,1.41,141,705,30,5,44,2026-07-05T18:09:56,3160.301,39000.0,69000.0,98700.0,125400.00000000001,33558.86173832354,3234,3233,1,646.8,0.2,"{""200"": 3233, ""503"": 1}"
wrr,20,1.41,141,705,30,5,45,2026-07-05T18:10:01,3165.301,38100.0,64900.0,92600.0,112100.0,32365.424557116676,3274,3274,0,654.8,0.0,"{""200"": 3274}"
wrr,20,1.41,141,705,30,5,46,2026-07-05T18:10:06,3170.301,13400.0,69100.0,106300.0,133400.0,32987.57378067723,3225,3219,6,645.0,1.2,"{""200"": 3219, ""503"": 6}"
wrr,20,1.41,141,705,30,5,47,2026-07-05T18:10:11,3175.301,13800.0,64299.99999999999,95200.0,116700.0,32039.231950844853,3256,3255,1,651.2,0.2,"{""200"": 3255, ""503"": 1}"
prequal,20,1.41,141,705,30,5,0,2026-07-05T18:10:23,3186.631,12400.0,48800.0,72500.0,92900.0,21878.503869303524,3489,3489,0,697.8,0.0,"{""200"": 3489}"
prequal,20,1.41,141,705,30,5,1,2026-07-05T18:10:28,3191.631,12300.0,48500.0,76200.0,91400.0,22098.682325981095,3491,3491,0,698.2,0.0,"{""200"": 3491}"
prequal,20,1.41,141,705,30,5,2,2026-07-05T18:10:33,3196.631,12300.0,49300.0,79400.0,97000.0,22279.207073588135,3506,3506,0,701.2,0.0,"{""200"": 3506}"
prequal,20,1.41,141,705,30,5,3,2026-07-05T18:10:38,3201.631,12400.0,49000.0,77400.0,91800.0,22169.782110091743,3488,3488,0,697.6,0.0,"{""200"": 3488}"
prequal,20,1.41,141,705,30,5,4,2026-07-05T18:10:43,3206.631,12200.0,49000.0,79000.0,91300.0,22120.775149615274,3509,3509,0,701.8,0.0,"{""200"": 3509}"
prequal,20,1.41,141,705,30,5,5,2026-07-05T18:10:48,3211.631,12600.0,49000.0,73700.0,91400.0,21767.00143472023,3485,3485,0,697.0,0.0,"{""200"": 3485}"
prequal,20,1.41,141,705,30,5,6,2026-07-05T18:10:53,3216.631,12200.0,48800.0,78400.0,89300.0,22137.105487631503,3517,3517,0,703.4,0.0,"{""200"": 3517}"
prequal,20,1.41,141,705,30,5,7,2026-07-05T18:10:58,3221.631,12300.0,48900.0,76700.0,92500.0,22209.62090752441,3482,3482,0,696.4,0.0,"{""200"": 3482}"
prequal,20,1.41,141,705,30,5,8,2026-07-05T18:11:03,3226.631,12300.0,49000.0,66500.0,90000.0,21621.61317807441,3521,3521,0,704.2,0.0,"{""200"": 3521}"
prequal,20,1.41,141,705,30,5,9,2026-07-05T18:11:08,3231.631,12500.0,48800.0,63100.0,85700.0,21878.90669719519,3494,3494,0,698.8,0.0,"{""200"": 3494}"
prequal,20,1.41,141,705,30,5,10,2026-07-05T18:11:13,3236.631,12400.0,48700.0,68100.0,87600.0,21754.370034052212,3524,3524,0,704.8,0.0,"{""200"": 3524}"
prequal,20,1.41,141,705,30,5,11,2026-07-05T18:11:18,3241.631,12600.0,48900.0,79600.0,92000.0,22037.374317724792,3481,3481,0,696.2,0.0,"{""200"": 3481}"
prequal,20,1.41,141,705,30,5,12,2026-07-05T18:11:23,3246.631,12500.0,49000.0,76200.0,90000.0,21869.11262798635,3516,3516,0,703.2,0.0,"{""200"": 3516}"
prequal,20,1.41,141,705,30,5,13,2026-07-05T18:11:28,3251.631,12500.0,49300.0,76500.0,94200.0,21987.42463393626,3483,3483,0,696.6,0.0,"{""200"": 3483}"
prequal,20,1.41,141,705,30,5,14,2026-07-05T18:11:33,3256.631,12400.0,48800.0,75100.0,92600.0,22059.447922595333,3514,3514,0,702.8,0.0,"{""200"": 3514}"
prequal,20,1.41,141,705,30,5,15,2026-07-05T18:11:38,3261.631,12500.0,48500.0,79000.0,91500.0,21892.411612532338,3479,3479,0,695.8,0.0,"{""200"": 3479}"
prequal,20,1.41,141,705,30,5,16,2026-07-05T18:11:43,3266.631,12400.0,49000.0,78200.0,93300.0,21799.572527785695,3509,3509,0,701.8,0.0,"{""200"": 3509}"
prequal,20,1.41,141,705,30,5,17,2026-07-05T18:11:48,3271.631,12400.0,49000.0,78600.0,92300.0,21942.34415397874,3481,3481,0,696.2,0.0,"{""200"": 3481}"
prequal,20,1.41,141,705,30,5,18,2026-07-05T18:11:53,3276.631,12200.0,49000.0,78700.0,91000.0,22055.254913130164,3511,3511,0,702.2,0.0,"{""200"": 3511}"
prequal,20,1.41,141,705,30,5,19,2026-07-05T18:11:58,3281.631,12300.0,48900.0,78900.0,95400.0,22085.18093049971,3482,3482,0,696.4,0.0,"{""200"": 3482}"
prequal,20,1.41,141,705,30,5,20,2026-07-05T18:12:03,3286.631,12400.0,48800.0,75500.0,90700.0,22145.56061468412,3514,3514,0,702.8,0.0,"{""200"": 3514}"
prequal,20,1.41,141,705,30,5,21,2026-07-05T18:12:08,3291.631,12400.0,49000.0,76100.0,93800.0,22318.960068945704,3481,3481,0,696.2,0.0,"{""200"": 3481}"
prequal,20,1.41,141,705,30,5,22,2026-07-05T18:12:13,3296.631,12600.0,49300.0,75000.0,94400.0,21747.07053469852,3516,3516,0,703.2,0.0,"{""200"": 3516}"
prequal,20,1.41,141,705,30,5,23,2026-07-05T18:12:18,3301.631,12300.0,48700.0,73800.0,90500.0,21761.661891117477,3490,3490,0,698.0,0.0,"{""200"": 3490}"
prequal,20,1.41,141,705,30,5,24,2026-07-05T18:12:23,3306.631,12400.0,49000.0,78700.0,93800.0,21942.2146313692,3513,3513,0,702.6,0.0,"{""200"": 3513}"
prequal,20,1.41,141,705,30,5,25,2026-07-05T18:12:28,3311.631,12500.0,49100.0,73700.0,88800.0,21930.963302752294,3488,3488,0,697.6,0.0,"{""200"": 3488}"
prequal,20,1.41,141,705,30,5,26,2026-07-05T18:12:33,3316.631,12500.0,49200.0,77700.0,93300.0,22032.849416453173,3513,3513,0,702.6,0.0,"{""200"": 3513}"
prequal,20,1.41,141,705,30,5,27,2026-07-05T18:12:38,3321.631,12500.0,49000.0,81500.0,92200.0,22119.68345323741,3475,3475,0,695.0,0.0,"{""200"": 3475}"
prequal,20,1.41,141,705,30,5,28,2026-07-05T18:12:43,3326.631,12500.0,48800.0,72500.0,91200.0,21685.0,3520,3520,0,704.0,0.0,"{""200"": 3520}"
prequal,20,1.41,141,705,30,5,29,2026-07-05T18:12:48,3331.631,12200.0,49000.0,78800.0,89600.0,22204.166666666668,3480,3480,0,696.0,0.0,"{""200"": 3480}"
prequal,20,1.41,141,705,30,5,30,2026-07-05T18:12:53,3336.631,12500.0,49400.0,81200.0,93400.0,22167.54060986036,3509,3509,0,701.8,0.0,"{""200"": 3509}"
prequal,20,1.41,141,705,30,5,31,2026-07-05T18:12:58,3341.631,12200.0,48700.0,75700.0,89700.0,22201.40521938629,3487,3487,0,697.4,0.0,"{""200"": 3487}"
prequal,20,1.41,141,705,30,5,32,2026-07-05T18:13:03,3346.631,12300.0,48600.0,74000.0,89900.0,21833.314383172255,3518,3518,0,703.6,0.0,"{""200"": 3518}"
prequal,20,1.41,141,705,30,5,33,2026-07-05T18:13:08,3351.631,12300.0,48700.0,77200.0,93000.0,21947.04192992533,3482,3482,0,696.4,0.0,"{""200"": 3482}"
prequal,20,1.41,141,705,30,5,34,2026-07-05T18:13:13,3356.631,12300.0,49000.0,77200.0,91700.0,21703.790253633513,3509,3509,0,701.8,0.0,"{""200"": 3509}"
prequal,20,1.41,141,705,30,5,35,2026-07-05T18:13:18,3361.631,12500.0,48800.0,67600.0,87300.0,21724.9356591364,3497,3497,0,699.4,0.0,"{""200"": 3497}"
prequal,20,1.41,141,705,30,5,36,2026-07-05T18:13:23,3366.631,12400.0,48900.0,74400.0,90000.0,22069.50838306337,3519,3519,0,703.8,0.0,"{""200"": 3519}"
prequal,20,1.41,141,705,30,5,37,2026-07-05T18:13:28,3371.631,12400.0,48800.0,66900.0,87100.0,21731.607551487414,3496,3496,0,699.2,0.0,"{""200"": 3496}"
prequal,20,1.41,141,705,30,5,38,2026-07-05T18:13:33,3376.631,12400.0,48600.0,75700.0,91300.0,21672.47654250782,3517,3517,0,703.4,0.0,"{""200"": 3517}"
prequal,20,1.41,141,705,30,5,39,2026-07-05T18:13:38,3381.631,12300.0,48700.0,83900.0,103400.0,22187.417218543047,3473,3473,0,694.6,0.0,"{""200"": 3473}"
prequal,20,1.41,141,705,30,5,40,2026-07-05T18:13:43,3386.631,12300.0,49000.0,79500.0,94200.0,22107.86997433704,3507,3507,0,701.4,0.0,"{""200"": 3507}"
prequal,20,1.41,141,705,30,5,41,2026-07-05T18:13:48,3391.631,12500.0,48900.0,80300.0,95600.0,21725.29462489221,3479,3479,0,695.8,0.0,"{""200"": 3479}"
prequal,20,1.41,141,705,30,5,42,2026-07-05T18:13:53,3396.631,12400.0,49100.0,74700.0,92200.0,22032.925789024735,3517,3517,0,703.4,0.0,"{""200"": 3517}"
prequal,20,1.41,141,705,30,5,43,2026-07-05T18:13:58,3401.631,12400.0,48500.0,67500.0,88400.0,21809.340974212035,3490,3490,0,698.0,0.0,"{""200"": 3490}"
prequal,20,1.41,141,705,30,5,44,2026-07-05T18:14:03,3406.631,12400.0,49000.0,76200.0,91500.0,22034.18730429832,3513,3513,0,702.6,0.0,"{""200"": 3513}"
prequal,20,1.41,141,705,30,5,45,2026-07-05T18:14:08,3411.631,12200.0,48800.0,76100.0,92000.0,21551.96669537755,3483,3483,0,696.6,0.0,"{""200"": 3483}"
prequal,20,1.41,141,705,30,5,46,2026-07-05T18:14:13,3416.631,12100.0,48800.0,74800.0,87100.0,22067.669599772922,3523,3523,0,704.6,0.0,"{""200"": 3523}"
prequal,20,1.41,141,705,30,5,47,2026-07-05T18:14:18,3421.631,12200.0,48900.0,74000.0,87600.0,22192.560801144493,3495,3495,0,699.0,0.0,"{""200"": 3495}"
wrr,20,1.57,157,785,30,5,0,2026-07-05T18:14:29,3433.308,13500.0,67300.0,100900.0,124100.0,32588.673793701244,3463,3461,2,692.6,0.4,"{""200"": 3461, ""503"": 2}"
wrr,20,1.57,157,785,30,5,1,2026-07-05T18:14:34,3438.308,39100.0,72300.0,112500.0,130100.0,34381.758957654725,3384,3377,7,676.8,1.4,"{""200"": 3377, ""503"": 7}"
wrr,20,1.57,157,785,30,5,2,2026-07-05T18:14:39,3443.308,13500.0,69800.0,113300.0,129600.0,33466.199649737304,3429,3426,3,685.8,0.6,"{""200"": 3426, ""503"": 3}"
wrr,20,1.57,157,785,30,5,3,2026-07-05T18:14:44,3448.308,13200.0,71000.0,110400.0,134900.0,33510.161054172764,3423,3415,8,684.6,1.6,"{""200"": 3415, ""503"": 8}"
wrr,20,1.57,157,785,30,5,4,2026-07-05T18:14:49,3453.308,38500.0,69300.0,103500.0,127099.99999999999,33664.18346479696,3427,3423,4,685.4,0.8,"{""200"": 3423, ""503"": 4}"
wrr,20,1.57,157,785,30,5,5,2026-07-05T18:14:54,3458.308,13600.0,73000.0,112900.0,129399.99999999999,34252.64723378941,3367,3362,5,673.4,1.0,"{""200"": 3362, ""503"": 5}"
wrr,20,1.57,157,785,30,5,6,2026-07-05T18:14:59,3463.308,13700.0,70400.0,107500.0,132800.0,33465.18691588785,3427,3424,3,685.4,0.6,"{""200"": 3424, ""503"": 3}"
wrr,20,1.57,157,785,30,5,7,2026-07-05T18:15:04,3468.308,36900.0,69100.0,107300.0,129700.00000000001,33585.23489932886,3431,3427,4,686.2,0.8,"{""200"": 3427, ""503"": 4}"
wrr,20,1.57,157,785,30,5,8,2026-07-05T18:15:09,3473.308,14300.0,68100.0,106900.0,125800.0,33202.169511136824,3462,3457,5,692.4,1.0,"{""200"": 3457, ""503"": 5}"
wrr,20,1.57,157,785,30,5,9,2026-07-05T18:15:14,3478.308,13500.0,67300.0,98100.0,118300.0,32708.814240597185,3483,3483,0,696.6,0.0,"{""200"": 3483}"
wrr,20,1.57,157,785,30,5,10,2026-07-05T18:15:19,3483.308,38600.0,71100.0,107900.0,125599.99999999999,34088.5975250442,3395,3394,1,679.0,0.2,"{""200"": 3394, ""503"": 1}"
